unix_ts,ihd,mains,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15,sub16,sub17,sub18,sub19,sub20,sub21,sub22,sub23,sub24
1454961600,1.1,1.094,0.0,0.001,0.0,0.002,0.0,0.0,0.083,0.054,0.001,0.0,0.119,0.112,0.019,0.018,0.001,0.0,0.008,0.004,0.02,0.031,0.312,0.149,0.001,0.159
1454965200,0.8,0.692,0.001,0.001,0.0,0.002,0.001,0.0,0.017,0.05,0.001,0.0,0.119,0.111,0.018,0.019,0.002,0.0,0.012,0.005,0.02,0.021,0.06,0.074,0.0,0.158
1454968800,0.8,0.817,0.0,0.002,0.0,0.002,0.001,0.001,0.006,0.044,0.001,0.0,0.12,0.113,0.019,0.019,0.001,0.0,0.005,0.004,0.02,0.034,0.152,0.114,0.0,0.159
1454972400,0.9,0.875,0.0,0.001,0.0,0.002,0.001,0.0,0.006,0.058,0.0,0.0,0.124,0.111,0.018,0.018,0.002,0.0,0.005,0.004,0.02,0.026,0.144,0.175,0.0,0.16
1454976000,0.9,0.864,0.0,0.001,0.0,0.002,0.0,0.0,0.006,0.026,0.001,0.0,0.12,0.106,0.019,0.019,0.001,0.0,0.005,0.004,0.02,0.021,0.195,0.157,0.0,0.161
1454979600,0.8,0.861,0.0,0.001,0.0,0.002,0.001,0.0,0.006,0.04,0.001,0.0,0.118,0.109,0.018,0.018,0.002,0.0,0.005,0.003,0.02,0.038,0.196,0.122,0.0,0.161
1454983200,0.9,0.925,0.0,0.002,0.0,0.002,0.001,0.0,0.006,0.061,0.0,0.0,0.12,0.111,0.018,0.019,0.001,0.0,0.005,0.004,0.019,0.021,0.26,0.113,0.001,0.161
1454986800,1.0,1.051,0.0,0.001,0.0,0.002,0.0,0.0,0.027,0.037,0.001,0.0,0.123,0.114,0.018,0.018,0.002,0.001,0.093,0.167,0.02,0.021,0.097,0.102,0.035,0.172
1454990400,1.3,1.218,0.0,0.001,0.0,0.002,0.001,0.0,0.028,0.054,0.001,0.0,0.119,0.11,0.019,0.018,0.001,0.0,0.046,0.164,0.02,0.039,0.211,0.202,0.021,0.161
1454994000,0.8,0.791,0.0,0.001,0.0,0.002,0.001,0.0,0.024,0.039,0.0,0.0,0.118,0.108,0.018,0.019,0.001,0.0,0.019,0.092,0.021,0.021,0.07,0.055,0.02,0.162
1454997600,0.8,0.768,0.0,0.002,0.0,0.002,0.0,0.0,0.025,0.058,0.001,0.0,0.129,0.109,0.019,0.019,0.002,0.0,0.069,0.017,0.02,0.03,0.044,0.049,0.012,0.161
1455001200,0.7,0.698,0.0,0.001,0.0,0.002,0.001,0.0,0.02,0.052,0.001,0.0,0.119,0.109,0.019,0.019,0.001,0.0,0.03,0.006,0.02,0.038,0.045,0.053,0.0,0.162
1455004800,0.6,0.627,0.0,0.001,0.0,0.003,0.001,0.0,0.007,0.042,0.0,0.0,0.119,0.107,0.019,0.019,0.002,0.0,0.005,0.004,0.02,0.02,0.045,0.054,0.0,0.159
1455008400,0.6,0.622,0.0,0.001,0.0,0.002,0.001,0.0,0.006,0.032,0.001,0.0,0.119,0.11,0.02,0.02,0.001,0.0,0.005,0.004,0.02,0.025,0.045,0.051,0.0,0.159
1455012000,0.7,0.649,0.0,0.001,0.0,0.002,0.0,0.0,0.023,0.036,0.001,0.0,0.12,0.109,0.019,0.019,0.002,0.0,0.005,0.004,0.02,0.034,0.045,0.047,0.001,0.161
1455015600,0.7,0.67,0.0,0.002,0.0,0.002,0.001,0.0,0.023,0.051,0.0,0.0,0.137,0.112,0.019,0.019,0.002,0.0,0.005,0.004,0.02,0.02,0.045,0.047,0.0,0.161
1455019200,0.6,0.638,0.0,0.001,0.0,0.002,0.001,0.0,0.015,0.024,0.001,0.0,0.133,0.111,0.019,0.02,0.001,0.0,0.006,0.004,0.02,0.03,0.044,0.046,0.0,0.16
1455022800,0.7,0.785,0.0,0.001,0.001,0.002,0.0,0.0,0.005,0.055,0.001,0.0,0.138,0.109,0.02,0.019,0.002,0.001,0.005,0.004,0.02,0.029,0.099,0.113,0.0,0.161
1455026400,1.3,1.165,0.0,0.001,0.0,0.002,0.001,0.0,0.052,0.022,0.0,0.0,0.255,0.105,0.018,0.019,0.001,0.0,0.102,0.004,0.02,0.022,0.205,0.176,0.0,0.16
1455030000,1.2,1.229,0.0,0.002,0.0,0.17,0.001,0.0,0.09,0.059,0.001,0.001,0.182,0.111,0.019,0.018,0.002,0.0,0.192,0.068,0.02,0.041,0.044,0.047,0.001,0.16
1455033600,0.9,0.848,0.0,0.001,0.0,0.002,0.0,0.0,0.083,0.057,0.001,0.0,0.158,0.111,0.019,0.019,0.001,0.0,0.098,0.004,0.02,0.024,0.044,0.045,0.0,0.161
1455037200,0.7,0.709,0.001,0.001,0.0,0.001,0.001,0.0,0.082,0.057,0.0,0.0,0.119,0.108,0.018,0.019,0.002,0.0,0.005,0.004,0.02,0.021,0.044,0.046,0.0,0.16
1455040800,0.7,0.732,0.0,0.001,0.0,0.003,0.001,0.001,0.046,0.025,0.001,0.0,0.118,0.109,0.018,0.018,0.001,0.0,0.005,0.004,0.02,0.039,0.044,0.118,0.0,0.16
1455044400,0.9,0.921,0.0,0.002,0.0,0.002,0.001,0.0,0.082,0.051,0.001,0.156,0.121,0.111,0.019,0.018,0.001,0.0,0.005,0.003,0.02,0.022,0.043,0.104,0.0,0.159
1455048000,1.2,1.154,0.0,0.001,0.0,0.001,0.001,0.0,0.084,0.045,0.001,0.447,0.118,0.108,0.018,0.018,0.002,0.0,0.005,0.004,0.02,0.02,0.044,0.056,0.0,0.161
1455051600,1.2,1.237,0.0,0.001,0.0,0.002,0.001,0.0,0.081,0.042,0.0,0.444,0.118,0.132,0.018,0.018,0.001,0.001,0.005,0.004,0.02,0.039,0.043,0.05,0.0,0.217
1455055200,1.1,1.074,0.0,0.001,0.0,0.002,0.001,0.0,0.011,0.059,0.001,0.287,0.123,0.141,0.019,0.019,0.002,0.0,0.005,0.004,0.02,0.062,0.045,0.044,0.0,0.228
1455058800,0.9,0.899,0.0,0.001,0.0,0.003,0.0,0.0,0.006,0.023,0.001,0.001,0.12,0.194,0.018,0.018,0.001,0.0,0.005,0.003,0.02,0.037,0.131,0.107,0.001,0.209
1455062400,1.0,1.032,0.0,0.002,0.0,0.002,0.001,0.0,0.016,0.044,0.001,0.0,0.12,0.137,0.018,0.018,0.002,0.0,0.012,0.021,0.02,0.025,0.23,0.131,0.0,0.232
1455066000,1.1,1.071,0.0,0.001,0.001,0.002,0.001,0.0,0.022,0.059,0.0,0.0,0.129,0.116,0.019,0.019,0.001,0.0,0.081,0.085,0.02,0.021,0.136,0.179,0.0,0.179
1455069600,1.1,1.059,0.0,0.001,0.0,0.001,0.0,0.0,0.005,0.022,0.001,0.0,0.125,0.109,0.019,0.019,0.002,0.0,0.005,0.049,0.02,0.04,0.273,0.207,0.0,0.161
1455073200,0.8,0.759,0.0,0.001,0.0,0.002,0.001,0.0,0.007,0.048,0.001,0.0,0.12,0.109,0.019,0.018,0.001,0.0,0.005,0.05,0.02,0.022,0.067,0.109,0.0,0.159
1455076800,0.8,0.947,0.0,0.002,0.0,0.003,0.001,0.0,0.018,0.052,0.0,0.0,0.127,0.117,0.018,0.019,0.002,0.001,0.08,0.063,0.02,0.031,0.074,0.148,0.002,0.169
1455080400,1.4,1.237,0.0,0.001,0.0,0.002,0.001,0.0,0.061,0.03,0.001,0.0,0.128,0.124,0.019,0.019,0.001,0.0,0.083,0.056,0.02,0.092,0.236,0.155,0.005,0.203
1455084000,0.9,0.954,0.0,0.001,0.0,0.002,0.0,0.0,0.041,0.172,0.001,0.0,0.126,0.117,0.019,0.019,0.002,0.0,0.07,0.015,0.02,0.051,0.054,0.06,0.001,0.183
1455087600,0.7,0.648,0.0,0.001,0.0,0.002,0.001,0.0,0.011,0.042,0.0,0.0,0.12,0.109,0.019,0.019,0.001,0.0,0.009,0.005,0.02,0.041,0.045,0.043,0.0,0.16
1455091200,0.6,0.622,0.0,0.002,0.0,0.002,0.001,0.0,0.008,0.042,0.001,0.0,0.12,0.108,0.019,0.019,0.002,0.0,0.005,0.004,0.02,0.021,0.044,0.046,0.0,0.158
1455094800,0.6,0.623,0.0,0.001,0.0,0.002,0.001,0.0,0.006,0.034,0.001,0.0,0.12,0.11,0.02,0.02,0.001,0.0,0.005,0.004,0.02,0.021,0.044,0.053,0.001,0.159
1455098400,0.7,0.67,0.0,0.001,0.0,0.002,0.0,0.0,0.023,0.048,0.001,0.0,0.119,0.107,0.019,0.019,0.002,0.0,0.006,0.004,0.02,0.04,0.045,0.051,0.0,0.163
1455102000,0.6,0.649,0.0,0.001,0.0,0.003,0.001,0.0,0.023,0.045,0.0,0.0,0.12,0.111,0.02,0.02,0.001,0.0,0.005,0.004,0.02,0.021,0.044,0.046,0.0,0.164
1455105600,0.7,0.646,0.0,0.001,0.0,0.002,0.001,0.001,0.014,0.045,0.001,0.0,0.12,0.11,0.019,0.019,0.002,0.0,0.005,0.004,0.02,0.033,0.044,0.04,0.0,0.165
1455109200,2.3,2.33,0.001,0.002,0.0,0.002,0.0,0.0,0.006,0.028,0.001,0.0,0.148,0.107,0.73,0.733,0.001,0.0,0.005,0.004,0.02,0.026,0.156,0.195,0.0,0.165
1455112800,2.2,2.247,0.0,0.001,0.0,0.002,0.001,0.0,0.05,0.041,0.0,0.0,0.138,0.108,0.584,0.584,0.001,0.001,0.128,0.108,0.02,0.028,0.154,0.131,0.001,0.166
1455116400,1.5,1.435,0.0,0.001,0.0,0.001,0.001,0.0,0.076,0.065,0.001,0.0,0.124,0.11,0.217,0.218,0.002,0.0,0.223,0.076,0.02,0.039,0.044,0.05,0.0,0.167
1455120000,1.4,1.406,0.0,0.001,0.0,0.003,0.001,0.0,0.074,0.046,0.001,0.0,0.124,0.109,0.299,0.3,0.001,0.0,0.131,0.004,0.02,0.037,0.044,0.043,0.0,0.168
1455123600,1.4,1.369,0.0,0.002,0.0,0.002,0.0,0.0,0.069,0.037,0.0,0.001,0.124,0.11,0.29,0.291,0.002,0.0,0.139,0.004,0.02,0.025,0.044,0.041,0.0,0.168
1455127200,1.3,1.322,0.0,0.001,0.0,0.002,0.001,0.0,0.058,0.055,0.001,0.0,0.124,0.127,0.228,0.228,0.001,0.0,0.115,0.023,0.02,0.036,0.044,0.05,0.0,0.208
1455130800,1.4,1.43,0.0,0.001,0.0,0.002,0.001,0.0,0.079,0.022,0.001,0.0,0.126,0.136,0.246,0.246,0.002,0.0,0.15,0.038,0.02,0.022,0.043,0.049,0.0,0.246
1455134400,1.4,1.428,0.0,0.002,0.0,0.002,0.0,0.0,0.077,0.059,0.0,0.0,0.125,0.136,0.282,0.282,0.001,0.0,0.073,0.012,0.02,0.036,0.044,0.041,0.0,0.236
1455138000,1.3,1.235,0.0,0.001,0.0,0.002,0.001,0.0,0.029,0.039,0.001,0.0,0.123,0.119,0.232,0.23,0.002,0.0,0.014,0.004,0.02,0.026,0.044,0.158,0.001,0.189
1455141600,0.7,0.822,0.0,0.001,0.001,0.002,0.001,0.0,0.005,0.046,0.001,0.0,0.122,0.125,0.06,0.061,0.001,0.0,0.005,0.034,0.02,0.022,0.046,0.059,0.0,0.21
1455145200,1.4,1.292,0.0,0.001,0.0,0.002,0.001,0.0,0.007,0.049,0.0,0.0,0.122,0.109,0.189,0.189,0.002,0.0,0.006,0.02,0.02,0.04,0.179,0.139,0.054,0.163
1455148800,1.5,1.511,0.0,0.001,0.0,0.002,0.0,0.0,0.035,0.034,0.001,0.0,0.129,0.17,0.175,0.174,0.001,0.0,0.073,0.053,0.089,0.023,0.221,0.144,0.021,0.165
1455152400,1.4,1.466,0.0,0.002,0.0,0.002,0.001,0.0,0.006,0.039,0.001,0.0,0.122,0.291,0.017,0.017,0.002,0.001,0.019,0.038,0.188,0.021,0.338,0.168,0.004,0.189
1455156000,3.1,3.064,0.0,0.001,0.0,0.002,0.001,0.0,0.017,0.062,0.001,0.0,0.122,0.168,0.019,0.018,0.001,0.0,0.02,0.469,0.064,0.045,0.924,0.946,0.001,0.183
1455159600,3.0,2.947,0.0,0.001,0.0,0.234,0.0,0.001,0.053,0.05,0.0,0.0,0.129,0.112,0.019,0.019,0.002,0.0,0.119,0.455,0.02,0.032,0.758,0.777,0.003,0.163
1455163200,2.0,2.023,0.0,0.001,0.0,0.1,0.001,0.0,0.064,0.029,0.001,0.0,0.128,0.109,0.018,0.019,0.001,0.001,0.038,0.311,0.021,0.034,0.459,0.524,0.001,0.163
1455166800,1.9,1.827,0.0,0.002,0.0,0.002,0.001,0.0,0.055,0.055,0.0,0.0,0.131,0.129,0.3,0.299,0.002,0.0,0.063,0.076,0.02,0.042,0.242,0.2,0.0,0.208
1455170400,1.2,1.144,0.0,0.001,0.0,0.002,0.0,0.0,0.02,0.037,0.001,0.0,0.126,0.11,0.239,0.241,0.001,0.0,0.046,0.004,0.02,0.034,0.044,0.054,0.001,0.163
1455174000,0.6,0.665,0.0,0.001,0.0,0.002,0.001,0.0,0.012,0.057,0.001,0.0,0.119,0.108,0.017,0.016,0.002,0.0,0.007,0.004,0.02,0.041,0.043,0.051,0.0,0.163
1455177600,0.6,0.604,0.001,0.001,0.0,0.002,0.001,0.0,0.008,0.026,0.0,0.0,0.119,0.109,0.019,0.019,0.001,0.0,0.005,0.004,0.02,0.022,0.045,0.043,0.0,0.159
1455181200,0.7,0.646,0.0,0.001,0.0,0.003,0.001,0.0,0.006,0.039,0.001,0.0,0.12,0.11,0.019,0.02,0.002,0.0,0.005,0.004,0.02,0.04,0.044,0.051,0.0,0.16
1455184800,0.6,0.655,0.0,0.002,0.0,0.002,0.0,0.0,0.024,0.052,0.001,0.0,0.119,0.109,0.02,0.019,0.001,0.0,0.005,0.004,0.02,0.021,0.045,0.051,0.0,0.16
1455188400,0.7,0.649,0.0,0.001,0.0,0.002,0.001,0.0,0.023,0.028,0.001,0.0,0.12,0.11,0.019,0.019,0.002,0.0,0.005,0.005,0.021,0.038,0.044,0.048,0.001,0.161
1455192000,0.7,0.651,0.0,0.001,0.0,0.002,0.001,0.0,0.015,0.05,0.0,0.0,0.137,0.109,0.02,0.02,0.001,0.0,0.006,0.004,0.02,0.022,0.044,0.039,0.0,0.16
1455195600,1.8,1.881,0.0,0.001,0.0,0.002,0.001,0.0,0.006,0.023,0.001,0.0,0.143,0.108,0.628,0.629,0.002,0.001,0.005,0.004,0.02,0.032,0.045,0.07,0.0,0.16
1455199200,2.7,2.672,0.0,0.002,0.001,0.002,0.0,0.0,0.066,0.046,0.001,0.0,0.148,0.111,0.816,0.817,0.001,0.0,0.116,0.016,0.02,0.029,0.16,0.159,0.0,0.161
1455202800,1.6,1.543,0.0,0.001,0.0,0.002,0.001,0.0,0.094,0.065,0.0,0.0,0.116,0.118,0.26,0.261,0.001,0.0,0.225,0.09,0.02,0.03,0.043,0.042,0.0,0.174
1455206400,1.4,1.405,0.0,0.001,0.0,0.002,0.001,0.0,0.066,0.043,0.001,0.0,0.125,0.14,0.297,0.296,0.002,0.0,0.017,0.035,0.021,0.039,0.045,0.039,0.0,0.235
1455210000,1.4,1.369,0.0,0.001,0.0,0.002,0.001,0.0,0.09,0.063,0.001,0.0,0.126,0.132,0.281,0.283,0.001,0.0,0.008,0.004,0.02,0.032,0.044,0.049,0.003,0.228
1455213600,1.2,1.289,0.0,0.002,0.0,0.002,0.0,0.0,0.084,0.021,0.0,0.0,0.123,0.111,0.26,0.259,0.002,0.0,0.104,0.004,0.02,0.04,0.044,0.049,0.0,0.164
1455217200,1.4,1.383,0.0,0.001,0.0,0.002,0.001,0.0,0.087,0.047,0.001,0.0,0.124,0.107,0.285,0.286,0.001,0.0,0.151,0.004,0.02,0.022,0.043,0.041,0.0,0.16
1455220800,1.5,1.488,0.0,0.001,0.0,0.002,0.001,0.0,0.083,0.058,0.001,0.0,0.124,0.11,0.328,0.328,0.002,0.0,0.153,0.004,0.02,0.029,0.044,0.041,0.0,0.159
1455224400,1.3,1.296,0.0,0.001,0.0,0.002,0.0,0.001,0.069,0.03,0.0,0.0,0.124,0.11,0.279,0.28,0.001,0.0,0.089,0.004,0.02,0.032,0.044,0.05,0.0,0.16
1455228000,0.9,0.942,0.0,0.002,0.0,0.003,0.001,0.0,0.039,0.058,0.001,0.0,0.118,0.107,0.137,0.136,0.002,0.0,0.039,0.004,0.02,0.022,0.045,0.048,0.001,0.159
1455231600,1.1,1.009,0.0,0.001,0.0,0.002,0.001,0.0,0.006,0.046,0.001,0.0,0.123,0.124,0.177,0.177,0.001,0.0,0.006,0.014,0.02,0.04,0.045,0.035,0.0,0.19
1455235200,1.6,1.568,0.0,0.001,0.0,0.002,0.001,0.0,0.006,0.026,0.0,0.0,0.126,0.272,0.152,0.152,0.002,0.001,0.008,0.028,0.177,0.023,0.142,0.287,0.0,0.162
1455238800,2.2,2.284,0.0,0.001,0.0,0.002,0.0,0.0,0.048,0.057,0.001,0.001,0.134,0.104,0.252,0.252,0.001,0.0,0.331,0.21,0.021,0.021,0.369,0.317,0.0,0.162
1455242400,1.4,1.364,0.0,0.002,0.0,0.002,0.001,0.0,0.05,0.058,0.001,0.0,0.119,0.177,0.014,0.014,0.002,0.0,0.128,0.163,0.071,0.043,0.202,0.157,0.0,0.16
1455246000,1.8,1.799,0.0,0.001,0.0,0.002,0.001,0.0,0.035,0.034,0.001,0.0,0.129,0.297,0.237,0.238,0.001,0.0,0.024,0.085,0.175,0.022,0.168,0.132,0.0,0.217
1455249600,1.5,1.462,0.0,0.001,0.0,0.002,0.0,0.0,0.034,0.045,0.0,0.0,0.126,0.11,0.082,0.082,0.001,0.0,0.076,0.286,0.021,0.03,0.247,0.158,0.001,0.16
1455253200,1.3,1.218,0.001,0.001,0.0,0.002,0.001,0.0,0.022,0.088,0.001,0.0,0.133,0.112,0.175,0.175,0.002,0.0,0.062,0.048,0.02,0.065,0.076,0.057,0.004,0.173
1455256800,1.1,1.087,0.0,0.002,0.0,0.002,0.001,0.0,0.014,0.051,0.001,0.0,0.124,0.108,0.23,0.229,0.001,0.0,0.017,0.005,0.021,0.024,0.043,0.053,0.0,0.161
1455260400,0.6,0.648,0.0,0.001,0.0,0.002,0.0,0.0,0.009,0.041,0.0,0.0,0.121,0.111,0.019,0.019,0.002,0.001,0.005,0.004,0.02,0.033,0.044,0.054,0.001,0.161
1455264000,0.6,0.626,0.0,0.001,0.0,0.002,0.001,0.0,0.007,0.032,0.001,0.0,0.122,0.109,0.02,0.019,0.001,0.0,0.005,0.004,0.021,0.028,0.044,0.053,0.0,0.156
1455267600,0.7,0.626,0.0,0.001,0.001,0.002,0.001,0.0,0.006,0.048,0.001,0.0,0.121,0.106,0.019,0.02,0.002,0.0,0.005,0.004,0.02,0.021,0.045,0.043,0.0,0.16
1455271200,0.6,0.657,0.0,0.002,0.0,0.003,0.001,0.0,0.023,0.038,0.0,0.0,0.122,0.111,0.019,0.019,0.002,0.0,0.005,0.004,0.021,0.036,0.044,0.045,0.001,0.161
1455274800,0.7,0.666,0.0,0.001,0.0,0.002,0.0,0.0,0.023,0.059,0.001,0.0,0.121,0.111,0.02,0.019,0.001,0.0,0.006,0.004,0.02,0.023,0.044,0.051,0.0,0.16
1455278400,0.8,0.753,0.0,0.001,0.0,0.002,0.001,0.0,0.014,0.161,0.001,0.0,0.122,0.104,0.019,0.02,0.002,0.0,0.005,0.004,0.02,0.021,0.044,0.051,0.0,0.161
1455282000,2.2,2.373,0.0,0.001,0.0,0.002,0.001,0.0,0.006,0.036,0.0,0.0,0.15,0.111,0.836,0.838,0.001,0.0,0.005,0.004,0.021,0.037,0.068,0.096,0.0,0.16
1455285600,2.3,2.143,0.0,0.001,0.0,0.01,0.001,0.0,0.052,0.053,0.001,0.0,0.127,0.112,0.51,0.51,0.001,0.0,0.107,0.014,0.02,0.027,0.219,0.217,0.0,0.161
1455289200,1.5,1.535,0.0,0.002,0.0,0.109,0.0,0.001,0.082,0.058,0.0,0.0,0.125,0.107,0.213,0.214,0.002,0.0,0.262,0.072,0.021,0.022,0.044,0.04,0.001,0.16
1455292800,1.4,1.322,0.0,0.001,0.0,0.002,0.001,0.0,0.084,0.05,0.001,0.0,0.125,0.106,0.24,0.241,0.001,0.0,0.154,0.004,0.02,0.039,0.043,0.049,0.0,0.161
1455296400,1.3,1.288,0.0,0.001,0.0,0.002,0.001,0.0,0.078,0.053,0.001,0.0,0.127,0.109,0.225,0.225,0.002,0.001,0.1,0.004,0.02,0.084,0.044,0.05,0.0,0.161
1455300000,1.2,1.247,0.0,0.001,0.0,0.002,0.0,0.0,0.082,0.022,0.001,0.0,0.124,0.11,0.23,0.23,0.001,0.0,0.145,0.004,0.02,0.021,0.044,0.049,0.0,0.161
1455303600,1.3,1.261,0.0,0.002,0.0,0.001,0.001,0.0,0.082,0.057,0.0,0.0,0.123,0.109,0.225,0.226,0.001,0.0,0.129,0.004,0.02,0.039,0.043,0.038,0.0,0.161
1455307200,0.7,0.703,0.0,0.001,0.0,0.002,0.001,0.0,0.084,0.051,0.001,0.0,0.121,0.107,0.015,0.015,0.002,0.0,0.005,0.004,0.02,0.022,0.044,0.048,0.0,0.16
1455310800,0.6,0.613,0.0,0.001,0.0,0.003,0.001,0.0,0.011,0.021,0.001,0.0,0.121,0.11,0.019,0.019,0.002,0.0,0.005,0.004,0.02,0.021,0.043,0.05,0.0,0.161
1455314400,0.8,0.748,0.0,0.001,0.0,0.002,0.0,0.0,0.017,0.061,0.0,0.0,0.121,0.132,0.019,0.019,0.001,0.0,0.006,0.004,0.02,0.039,0.046,0.046,0.0,0.214
1455318000,0.7,0.713,0.0,0.002,0.0,0.002,0.001,0.0,0.006,0.033,0.001,0.0,0.121,0.142,0.019,0.018,0.002,0.0,0.005,0.003,0.021,0.024,0.045,0.038,0.0,0.23
1455321600,0.9,0.962,0.0,0.001,0.0,0.002,0.001,0.0,0.006,0.045,0.001,0.0,0.128,0.138,0.019,0.019,0.001,0.0,0.005,0.004,0.02,0.021,0.118,0.204,0.001,0.228
1455325200,1.9,2.0,0.001,0.001,0.0,0.002,0.0,0.0,0.016,0.052,0.0,0.0,0.135,0.11,0.018,0.019,0.002,0.0,0.111,0.091,0.02,0.039,0.612,0.598,0.0,0.173
1455328800,3.3,3.18,0.0,0.001,0.0,0.003,0.001,0.0,0.028,0.069,0.001,0.0,0.125,0.187,0.019,0.018,0.001,0.001,0.073,0.204,0.105,0.02,1.094,1.067,0.001,0.162
1455332400,1.6,1.638,0.0,0.002,0.001,0.002,0.001,0.0,0.027,0.055,0.001,0.165,0.136,0.157,0.019,0.019,0.002,0.0,0.061,0.162,0.07,0.04,0.258,0.254,0.044,0.162
1455336000,1.9,1.845,0.0,0.001,0.0,0.001,0.001,0.0,0.028,0.053,0.001,0.488,0.121,0.186,0.019,0.019,0.001,0.0,0.028,0.202,0.091,0.035,0.217,0.168,0.018,0.167
1455339600,1.5,1.493,0.0,0.001,0.0,0.002,0.001,0.0,0.023,0.044,0.0,0.363,0.121,0.117,0.018,0.018,0.002,0.0,0.073,0.178,0.02,0.047,0.152,0.137,0.0,0.176
1455343200,2.1,2.033,0.0,0.001,0.0,0.002,0.001,0.0,0.03,0.044,0.001,0.387,0.136,0.115,0.272,0.272,0.001,0.001,0.134,0.048,0.021,0.034,0.159,0.201,0.001,0.172
1455346800,0.7,0.7,0.0,0.002,0.0,0.002,0.0,0.0,0.011,0.055,0.001,0.003,0.122,0.111,0.02,0.019,0.001,0.0,0.005,0.004,0.02,0.05,0.045,0.066,0.0,0.163
1455350400,0.6,0.622,0.0,0.001,0.0,0.002,0.001,0.0,0.006,0.022,0.001,0.0,0.121,0.106,0.019,0.019,0.002,0.0,0.005,0.004,0.021,0.023,0.044,0.069,0.0,0.156
1455354000,0.7,0.675,0.0,0.001,0.0,0.003,0.001,0.001,0.006,0.061,0.0,0.0,0.121,0.111,0.019,0.019,0.002,0.0,0.006,0.004,0.02,0.044,0.044,0.052,0.0,0.16
1455357600,0.7,0.668,0.0,0.001,0.0,0.002,0.001,0.0,0.023,0.045,0.001,0.0,0.121,0.112,0.019,0.02,0.001,0.0,0.005,0.004,0.021,0.023,0.044,0.062,0.0,0.163
1455361200,0.7,0.67,0.0,0.001,0.0,0.002,0.0,0.0,0.023,0.031,0.001,0.0,0.122,0.111,0.02,0.019,0.002,0.0,0.005,0.004,0.02,0.042,0.044,0.062,0.0,0.161
1455364800,0.6,0.637,0.0,0.002,0.0,0.002,0.001,0.0,0.015,0.054,0.001,0.0,0.12,0.102,0.019,0.019,0.001,0.0,0.005,0.004,0.021,0.022,0.044,0.044,0.0,0.161
1455368400,2.0,2.044,0.0,0.001,0.0,0.002,0.001,0.0,0.005,0.022,0.0,0.0,0.147,0.108,0.714,0.714,0.001,0.0,0.005,0.004,0.02,0.041,0.043,0.055,0.0,0.161
1455372000,2.0,1.937,0.0,0.001,0.001,0.002,0.001,0.0,0.007,0.039,0.001,0.0,0.141,0.124,0.599,0.599,0.002,0.0,0.01,0.061,0.021,0.024,0.043,0.071,0.0,0.19
1455375600,1.4,1.424,0.0,0.001,0.0,0.002,0.0,0.0,0.005,0.057,0.001,0.0,0.119,0.108,0.408,0.409,0.001,0.0,0.005,0.004,0.02,0.034,0.044,0.045,0.0,0.161
1455379200,1.2,1.163,0.0,0.001,0.0,0.002,0.001,0.0,0.007,0.024,0.0,0.0,0.125,0.109,0.289,0.291,0.002,0.0,0.006,0.004,0.021,0.031,0.043,0.046,0.0,0.161
1455382800,1.3,1.334,0.0,0.002,0.0,0.002,0.001,0.0,0.029,0.055,0.001,0.0,0.126,0.11,0.287,0.287,0.001,0.001,0.068,0.004,0.02,0.051,0.059,0.068,0.001,0.161
1455386400,1.8,1.779,0.0,0.001,0.0,0.117,0.0,0.0,0.006,0.063,0.001,0.0,0.134,0.109,0.213,0.215,0.001,0.0,0.082,0.182,0.02,0.04,0.242,0.192,0.0,0.161
1455390000,1.7,1.655,0.0,0.001,0.0,0.001,0.001,0.0,0.016,0.057,0.0,0.0,0.126,0.117,0.286,0.286,0.002,0.0,0.136,0.049,0.021,0.024,0.227,0.145,0.0,0.16
1455393600,1.7,1.711,0.0,0.002,0.0,0.002,0.001,0.0,0.006,0.023,0.001,0.0,0.123,0.279,0.243,0.241,0.001,0.0,0.03,0.004,0.159,0.041,0.212,0.183,0.0,0.16
1455397200,1.6,1.6,0.001,0.001,0.0,0.002,0.001,0.0,0.006,0.053,0.001,0.0,0.131,0.28,0.233,0.234,0.002,0.0,0.031,0.004,0.179,0.022,0.066,0.193,0.0,0.16
1455400800,1.5,1.55,0.0,0.001,0.0,0.002,0.0,0.0,0.006,0.033,0.001,0.0,0.123,0.258,0.177,0.176,0.001,0.0,0.023,0.044,0.076,0.03,0.156,0.267,0.0,0.176
1455404400,1.7,1.726,0.0,0.001,0.0,0.003,0.001,0.0,0.011,0.056,0.0,0.0,0.129,0.11,0.421,0.421,0.002,0.0,0.185,0.043,0.02,0.034,0.044,0.085,0.0,0.16
1455408000,1.7,1.592,0.0,0.001,0.0,0.002,0.001,0.0,0.022,0.032,0.001,0.0,0.117,0.109,0.297,0.298,0.001,0.001,0.339,0.041,0.02,0.022,0.044,0.076,0.001,0.167
1455411600,1.6,1.562,0.0,0.002,0.0,0.002,0.0,0.0,0.035,0.049,0.001,0.0,0.125,0.116,0.27,0.269,0.001,0.0,0.162,0.178,0.02,0.044,0.045,0.08,0.0,0.163
1455415200,2.5,2.543,0.0,0.001,0.0,0.267,0.001,0.0,0.036,0.085,0.0,0.0,0.134,0.131,0.221,0.218,0.002,0.0,0.302,0.581,0.041,0.021,0.136,0.192,0.006,0.168
